mes,Alto Extremadura,Arturo Soria,Avda de Moratalaz,Barajas Pueblo,Barrio del Pilar,Campo de las Naciones,Carlos V,Casa de Campo,Castellana,Cuatro Caminos,Cuatro Vientos,El Pardo,Embajada,Ensanche de Vallecas,Escuelas Aguirre,Farolillo,Glorieta Fdez. Ladreda,Gregorio Marañón,Méndez Álvaro,Paseo de Recoletos,Plaza Manuel Becerra,Plaza de España,Plaza del Carmen,Pza de Castilla,Ramón y Cajal,Sanchinarro,Santa Eugenia,Tres Olivos,Urbanización Embajada II,Vallecas,Villaverde
2012-01-01,58.06540783595817,59.49777994051011,58.94296889189468,54.2438547613575,59.69962305182344,57.32929668049776,67.8,45.41214904526945,62.67464762674774,60.173189457959964,60.913619524148885,51.30375337173192,58.00001423796564,58.73441357568229,67.09996215993844,50.00902625924725,63.06535390445009,67.41557094445248,49.12723021481492,65.79656491145268,61.04628555138752,64.89990749394843,58.20973221394209,62.90757923926664,66.49178559928939,55.55015739810958,61.79996372945691,52.07563149292015,50.94587454007114,54.340066360023464,52.200026700919224
2012-02-01,58.35960398928346,60.076661354063056,59.14453883654622,54.52667535301215,59.95235820962539,57.38904284232355,67.8,45.42302755481676,63.06314497055172,60.20226187964156,60.969766833452105,51.23389009623358,58.18181835336447,58.95337794243668,67.33455166474359,50.63695288453574,63.15624374069357,67.71400453509533,49.482144352147266,65.831805367651,61.05326842970714,64.85951922479468,58.859826830239875,62.92450344687397,66.92072385631641,55.39173213046285,61.96366222564396,52.05369835997331,51.01368974243984,54.6147724202705,52.545485669709834
2012-03-01,57.691197601551536,58.942766661446456,58.632005527500716,54.50366476394021,59.02712811139843,57.6028778475103,67.8,45.443797279268594,62.33318008202637,60.258171404455894,60.92441839170824,51.13409537409986,57.21817937787666,57.71861324904143,65.53455651118448,50.51698628186854,63.180682304775665,67.05351218887965,49.26584967650234,65.85757899191543,61.04634353384521,63.959519817746056,58.25080602437353,62.93625841240523,65.45658073377733,53.91246392184747,61.36366996755975,51.98012583558105,51.09566625576632,53.865965601054135,51.963663514060144
2012-04-01,56.919465200479834,58.11570955261649,58.455949629367886,53.6399094896473,58.61733582075482,57.53187060088169,67.8,45.471359306475904,61.4692341389066,60.27984454827766,60.648546437097885,51.08025343805689,56.618179282144006,56.90865434652996,65.47273587657803,50.66349224459701,63.1839663129638,65.78553267077085,49.57555373027832,65.86054846248135,61.06631887444534,63.8413456065891,57.835576410275486,62.95189582828118,65.2163660045858,53.014736858804085,61.23632845301267,51.956889343262546,50.745573103229134,53.460988600607166,52.75457216677572
2012-05-01,56.989720893602154,58.076518405562524,58.26548881845277,52.86226086698451,58.75781375785812,57.205715890573096,67.8,45.482645713411145,61.02172485376912,60.28065076634655,60.61699125298426,50.96979514730381,57.127262796172985,57.42343650872468,66.47273585431506,51.43349117515543,63.18669203975995,66.02833985640353,50.50956834388796,65.86331007010766,61.09669742076744,63.4275443006353,58.66363545876302,62.96137686999837,65.76305770137981,52.88982587085754,61.49999160811977,52.14339143371641,50.593520937808314,53.877337470288595,54.00911614528374
2012-06-01,56.969260488106194,58.413612705202524,58.39110802818816,53.25178359291197,59.408295680211076,57.16871532887251,67.8,45.49581925627703,61.204559102220486,60.29342473569268,60.34594693854449,51.16074226342394,57.815145824633255,57.33228862905763,66.62121897123984,51.33571854003947,63.12095439300076,66.16990507122,51.13345043732375,65.83787836520013,61.11012675606768,63.82450356988161,59.430585335351076,62.99876310129839,65.89487672964546,52.972657685053015,61.784817749988925,52.36280791793865,50.59637172517266,54.4688937774702,55.03942708760533
2012-07-01,56.80525321997175,57.68075147597095,57.53764329451049,53.10088925331273,59.15067258941421,57.21466496376713,67.8,45.51386106371426,60.66689764617129,60.29768774626497,60.51108142849057,51.721771542836436,57.67878832437774,56.3273079436997,65.36667297462097,51.058777468594606,63.01539214619063,65.76178628992233,50.90024619579148,65.78622687963612,61.03081027777888,63.615427039079954,59.32306523569654,63.0027754702854,64.88332159829032,52.27633497256792,61.648507092877466,52.57659362173644,51.169968166096695,54.4940706552486,54.1212373376507
2012-08-01,55.34761594074314,56.37025733594017,56.310089773676786,52.14541915181559,58.301145139652185,56.544532226448624,67.5,45.53572245307711,59.6529666089216,60.26178023641437,59.658878499971706,51.94676408798406,55.606053985397004,55.231092848681286,63.721212228420995,49.850707404094024,62.85977548133822,64.61744901202879,49.40876627153958,65.6331909980616,60.792804941667626,62.96997008980152,58.18947877432274,62.99474771558255,62.66293808660177,51.00034621530319,61.01213944392993,52.32238147143288,51.09518217301415,53.3516755202626,52.86669442631144
2012-09-01,56.900659132348345,57.87717433911684,57.92287183792051,53.21804225707122,59.716414597810854,55.5139459471916,66.5,45.55636522854634,61.29787322335625,60.17530902695779,58.7106074749901,51.844008347747724,57.13000825034942,57.16046143815277,65.2999925263026,50.760595309452825,62.61161364951072,66.50933282667613,50.001584093388985,65.62386762819729,60.80674029925083,63.85029045638061,59.44667297233591,63.00880023842672,65.06425677007977,53.42494113397351,58.200042350884914,51.735890844717346,50.78930201688793,54.38214728502185,53.40002883320696
2012-10-01,57.223571462349696,59.02815209162678,58.52963554716483,53.52753387641839,60.48136997352141,55.85906486567454,67.9,45.56480157626088,61.83406771251465,60.20029666587948,59.41871261624653,51.971886427765746,58.13000872029367,58.14169683877052,65.99999544178566,50.41842882337836,62.5926393290939,67.12505758446729,49.61297282610333,65.65719689422347,60.870864060348225,64.47030606449877,59.41892368483824,63.02271223604245,65.99627678914594,54.74121591466793,36.70005382542861,51.81248249974932,50.83800912945725,54.52367999623215,53.19002641762522
2012-11-01,57.79145707547808,59.71060290889948,58.78036308244378,53.900477513126994,59.82150371159038,56.29339216268845,68.8,45.569153560498265,62.35066444895521,60.2322847992443,60.31654941568628,51.77135254937963,58.080006450106076,59.03987914925683,66.4679938822752,50.37535524318486,62.67889064314794,67.53229976643185,49.32705513856656,65.73019311162784,60.926651732502954,64.56031332586444,59.10430171648214,63.03948511368203,66.54892586815295,55.59999062507868,64.28996208560211,51.89586257482202,50.38128511249606,54.86796823930261,52.470027246071126
2012-12-01,57.88524263588091,59.82555379685427,58.87054950738324,53.5381992443178,59.973946843510056,56.47070490574749,67.6,45.56746202489328,62.406724879340764,60.27499340727452,60.8257922954902,51.68594146302232,57.67001685070404,59.17001945474705,66.35300352540267,50.59677605303266,62.81847923381279,67.54033258065611,48.97776768414876,65.79107959381389,60.96218700727757,64.75549843230431,59.07803264305714,63.053090262545204,66.43395092108744,55.719989728325565,65.1199393810153,51.89706242812363,50.47751966299779,54.57093008186047,52.49002434470875
2013-01-01,57.64101498611028,59.335476806773286,58.623546560700916,52.8556992471282,59.5127685347056,56.20095818873587,67.3,45.56878740464435,62.1869375051127,60.30799367098354,61.06902730342157,51.43617492652719,58.280006758550776,58.84176033719777,66.63300138737995,50.17664632045352,62.98533776406461,67.0895606976172,49.441497753728264,65.85470402224692,61.00610269633149,64.79549715348578,58.12802057673842,63.07155935991975,66.10447383549813,55.62698310926395,64.29995373373147,51.75291432396778,50.53141101127876,54.119799273283704,51.970024753913634
2013-02-01,58.00040649592185,60.328263724512816,58.82631072866222,52.91842670987809,59.71006240589529,56.51562282267831,67.4,45.5700995305979,62.594943253782056,60.347673924144196,61.67415955619755,51.33585469342593,57.981818353228,59.003830920348975,66.9345516647436,50.77218683421426,63.14083034417362,67.4457745956518,49.82899022627359,65.90687474068963,61.031309345808396,64.85951922479478,58.799920589466396,63.09084376632055,67.10897762113491,55.69703398493672,64.76366222582598,51.969569170017124,50.51759016631611,54.41011334613293,52.74548566970983
2013-03-01,57.40932788259251,59.457599894233105,58.3159597006956,53.15696303732619,59.050557251496095,57.0701548347409,67.1,45.56239853529192,61.88770643392753,60.40176696717843,61.625955844669136,51.32760811393796,57.21817937782155,57.79532614866024,66.03455651118448,50.67947474561699,63.23588918566411,66.83832914764871,49.442894118461375,65.95539350884135,61.014239130853305,64.05951981774616,58.27008853254017,63.10793532865735,65.65634580917116,54.366970498153734,63.86366996771674,52.065394110712155,50.50985049313702,53.6614462991407,52.06366351406014
2013-04-01,56.689963756227165,58.815422833844735,58.141064260832444,52.27028950546234,58.62928468220463,57.11560064258158,67.3,45.568774549939,61.04557943673176,60.40969628849129,61.5440845456342,51.27525824773223,56.718179282129576,57.10370940935083,66.07273587657804,50.7599467176729,63.36578802410121,65.62180512083307,49.799321284294656,65.96551596322246,61.025388043842376,63.8413456065892,57.8645450174808,63.119855975370776,65.22036130613793,53.656067448694216,64.03632845319468,52.10442981860563,50.81351627615673,53.25060487775113,52.15457216677572
2013-05-01,56.78087457933219,58.6323693118512,57.95075230360178,52.33957747600621,59.00890767719752,57.14514041767803,68.4,45.57908680443961,60.59501633968127,60.41330843695164,61.51542959097197,51.372948850753815,57.52726279628059,57.409112388250485,66.17273585431505,51.56041146369083,63.388604060004,65.75852413295308,50.68630422737811,65.93992984579688,60.996087598142864,63.22754430063536,58.689127833106376,63.12765741561707,66.2531376075872,53.56995687225305,63.99999160827676,52.335145171209994,51.15956911464777,53.69726525911824,54.209116145283744
2013-06-01,56.77921034212053,58.79865517650728,58.07151887848684,52.86785406004561,58.997353579074165,56.77934127149072,68.1,45.58929593639522,60.77491892869614,60.38477609947357,60.85540035684019,51.56317061508044,57.21514582433407,57.27255629243475,66.02121897123983,51.399607733237325,63.32254136980332,65.92618381946674,51.01502668508841,65.90213475659111,60.95759621038429,63.024503569881546,59.30901862476719,63.1333808414609,65.61067832773557,53.61076903624,63.88481775011254,52.2959530715591,50.78135870420275,54.297223732634954,53.83942708760534
2013-07-01,56.587307587124776,57.78497356109443,57.207250036301666,52.79604941957172,58.647092117834376,56.54157182646897,67.2,45.60840297703127,60.21844307958793,60.36538505549463,60.559390124894065,51.89364137361194,56.77878832395652,56.0342337454869,64.96667297462096,51.08749440426418,63.21670933693675,65.52837667573533,50.560823469403346,65.84598532362973,60.87210870303433,62.71542703907987,59.08408653037211,63.134047033046286,64.77963763026713,52.818729621080685,63.248507092959336,52.384126680806965,50.833560874353545,54.31855071175841,53.7212373376507
2013-08-01,55.1312854148524,56.56845282025708,55.98200044804888,52.4876604465862,57.554319099146475,55.93202168720482,67.1,45.63431894726095,59.190450225001555,60.31476965327484,60.13078654371292,52.35510385768119,56.506053985708,54.88134797552123,64.12121222842099,50.01829781988985,63.0948687496575,64.38504168626936,49.65432418118088,65.70976635097566,60.61573457163986,62.469970089801514,57.84717751363111,63.11970656271582,62.660864407283924,51.49138166654765,62.812139444028496,52.18572994337295,51.52279408963798,53.175421175077126,53.16669442631144
2013-09-01,56.71279835378777,57.788235991066394,57.59206340555269,53.499119795097954,58.698533317152936,55.11581409668314,67.0,45.65897575778834,60.809857494793015,60.17817886714384,58.94077529029951,52.06642997041452,56.33000824996888,56.62508134776746,65.2999925263026,51.010765566219234,62.874741062215726,66.26889772068982,50.22982999736638,65.68808270640736,60.600689077326685,63.15029045638056,59.025447862914234,63.12350949708866,64.96621529650994,53.782321267517396,60.900042351058595,51.435868259794795,51.20476469019727,54.22618057019194,53.50002883320696
2013-10-01,57.06161815385959,58.83790415063229,58.19613519912238,53.60174807309102,59.570250520385876,55.425279162844035,67.7,45.66538600021046,61.31757261309393,60.13905171245809,59.75927135160483,52.14315107721918,57.13000871983177,57.46606819628932,65.79999544178567,50.77896293848213,62.86203508163905,66.85583553165537,50.09648528657005,65.70991691695885,60.65259949727422,63.87030606449873,58.928245588529926,63.13627440211777,65.89631595969054,54.95498902817328,67.00005382790586,51.5414664644543,50.894668226510476,54.38139228284714,53.19002641762522
2013-11-01,57.644079564752076,59.659673979602125,58.44419773788154,53.77077960523104,59.013832790491264,55.97643145584862,68.5,45.66673214020835,61.82682915351132,60.13748964395977,60.630744973061695,51.97222632945877,57.58000644984757,58.35133368729056,66.1679938822752,50.73486669135483,62.93648911776041,67.25315437519062,49.8928328640568,65.73722273277173,60.68476156262857,64.06031332586443,58.57650499172393,63.15291165809659,66.54692665160648,55.70669777156082,65.38996208564225,51.70344118976256,50.45701420684587,54.738949157319155,52.970027246071126
2013-12-01,57.733129101120255,59.60707075362802,58.53174581626537,53.5932714368071,59.268034673749504,56.3346804463016,68.6,45.65806481880627,61.863842995714634,60.131990058201374,60.87076074057159,51.771614273683255,57.170016850445535,58.42240308762279,65.85300352540267,50.90950615194367,62.964285967741134,67.24556155115613,49.40454987395645,65.79061714147771,60.73874255948686,63.855498432304216,58.5415715252959,63.17038254151563,66.1399109367198,55.76569080284203,64.71993938093026,51.673443244731416,50.56392795583369,54.451781572336515,52.090024344708745
2014-01-01,57.51159166947812,59.36586562443701,58.289130906496574,53.532090396870906,58.956753328127725,56.357542290096035,68.7,45.6564841706182,61.63777089683164,60.13071045587331,61.14976625920005,51.57114299073611,58.98000675878042,58.43738064464931,65.73300138737996,50.5145035999313,63.072357353225144,66.803632799031,49.174102711406924,65.84727394157427,60.82470602675357,64.29549715348577,57.57193479311372,63.19167871610047,66.88259303606539,55.635829022616704,65.09995373374659,51.594144703759305,50.623799655266865,54.01022521904547,52.27002475391363
2014-02-01,57.891631277786566,60.44006590965077,58.49423923099818,53.34696966524903,59.23049465054057,56.72240248856242,68.8,45.645919328912015,62.039743309832204,60.14948203763838,61.50741819072002,51.4627801028668,58.18181835325425,58.65477246485115,66.33455166474359,51.08743872622415,63.21305660317687,67.16542453400292,49.511205300032316,65.91396476566408,60.9124942432756,64.25951922479474,58.2505650998594,63.21476192893947,67.9085400054067,55.67455301126989,65.5636622258411,51.914842739669105,50.43732780694945,54.31582651352185,52.84548566970983
2014-03-01,57.355342434089415,59.80373703062704,57.99020891800783,52.92823252186799,58.60997769626518,57.51956161756557,69.2,45.6364601356229,61.342714487735684,60.187502756132844,61.827596366752005,51.49434067920744,58.01817937809187,57.896268674576284,66.23455651118448,50.97373131596588,63.3808369806368,66.56938958787617,49.43586746419334,65.9339872320676,60.923869991649774,64.1595198177463,57.71465570171213,63.22461430965007,66.75033705719703,54.40786167054445,64.7636699677402,52.316538345165064,50.42090357189169,53.59698807150795,52.36366351406014
2014-04-01,56.61383699808938,58.70741414481039,57.81757098597273,52.61291311168287,58.25758910903686,57.512715051417615,68.2,45.62909553426667,60.47038716838759,60.18800264588753,61.0296587283632,51.44964232298973,56.818179282115146,56.99215239653136,65.37273587657803,51.08035525917,63.35009469392854,65.33993374767707,49.75696475864928,65.87560812582286,60.8947668927353,63.64134560658926,57.20776412636647,63.22836816655357,65.92824113133398,53.64582494523865,63.736328453117984,52.36974222506719,50.32370600025935,53.248080396947366,52.75457216677572
2014-05-01,56.6665992294268,58.14420479349293,57.6244939614876,52.27687293154674,58.47634293488196,57.05326478342145,67.8,45.627804578924,59.99483176207086,60.144482540052024,60.16538055492712,51.415224588702095,56.22726279569666,56.82668059222525,65.87273585431505,51.83638331469259,63.273578595960686,65.60210890117638,50.54604318147622,65.83531555701526,60.85644719667971,63.127544300635435,57.99116064888487,63.22908448488804,65.67929520397837,53.381250744294825,63.5999916081917,52.37851697979771,50.31327536014524,53.697816512738584,54.709116145283744
2014-06-01,56.621219773706606,58.112809626868206,57.74652311979243,52.70311246969644,58.823745560493236,56.75462210922394,67.7,45.63252653313476,60.1507417341901,60.094703238449945,59.66788319422449,51.549722933300615,56.91514582415693,56.73381334830281,66.02121897123983,51.66872156487056,63.14207023464736,65.75646104461376,51.00406483663056,65.7768434680242,60.823109061111346,62.8245035698816,58.58680750265485,63.22979364003916,65.7952014797567,53.42036882746957,63.584817750035825,52.32674705565638,50.483434201681334,54.29475844864669,55.33942708760534
2014-07-01,56.4165361698681,57.284333875330354,56.88850423519534,52.57314671308165,58.46055202835811,56.595504370995556,67.2,45.64420126780341,59.58723297286214,60.050915108911944,59.948759117978575,51.837286658641474,56.678788323860736,55.78102456174486,65.06667297462097,51.31600153093731,63.03291829475731,65.35474558412784,50.40202712336173,65.7084644252625,60.742104883166874,62.915427039080015,58.30454074290658,63.22849570363877,65.07732809343163,52.65688944363427,63.348507092916016,52.318990409516026,50.97472315294155,54.32215938628979,54.1212373376507
2014-08-01,54.96688342514885,56.11612018358095,55.67244210495028,51.50060590385271,57.704183653513574,56.10707784114712,67.7,45.658759255125375,58.55648852254476,59.99687850455546,59.7220656912925,51.96671072715394,55.306053985164745,54.86833965916247,63.921212228421,50.14088400706061,62.925322184648564,64.21361952739873,49.32787044663301,65.53287191549413,60.502631248355186,62.36997008980159,57.08917722066244,63.20121074660238,63.25481821675179,51.33881751571692,62.712139443968475,51.93648319075638,51.07384496564727,53.163921589372556,52.76669442631144
2014-09-01,56.52719254315754,57.50502302011185,57.288600645888906,52.67849870572823,58.57896423988016,55.089600596745626,66.1,45.674171662574125,60.19325426043448,59.86900336437324,58.27772299195237,51.76736725990853,57.03000825019852,56.724967439078874,65.2999925263026,50.990103626370555,62.70001741325831,66.10261822655502,50.1414286819474,65.48157088140954,60.55428918606901,63.15029045638066,58.250407605091425,63.18619863913635,65.17409437279898,53.62264173929587,60.80004235099858,50.99790306543703,50.73335318076247,54.203025972058505,53.70002883320696
2014-10-01,56.8837168661861,58.594633405763695,57.89770706705695,52.74699405213487,59.41127029097676,55.65324038788465,67.6,45.67842994594838,60.73363350810975,59.89424322979831,59.26720304718333,51.82087279012957,57.33000871985802,57.72501465920573,66.19999544178566,50.70626546379893,62.717014453004396,66.71254442236743,49.73767647100882,65.42686091971088,60.63823159188004,63.37030606449872,58.19821016163821,63.177336652744984,66.48847354142042,54.84926142918199,67.60005382790428,51.085511176460294,50.630677781226986,54.3529323226577,53.890026417625215
2014-11-01,57.47318939296918,59.245173192200596,58.15075388713655,53.412569813293786,58.88375287349261,56.229606252125016,68.0,45.68264564648889,61.270247612726486,59.93447350060638,60.13352106651416,51.49407204839977,57.780006449873824,58.68503852486133,66.4679938822752,50.68296804153286,62.74812199599364,67.1051619991593,49.55637139840714,65.44598065533111,60.73726148493564,63.76031332586447,57.95807381606081,63.174563286217534,67.04876980342063,55.676829312426,65.48996208559893,51.23471293528681,50.705179557487114,54.714342995935404,53.67002724607113
2014-12-01,57.60461904479785,59.43953034426441,58.245236404029605,52.873091855393646,59.152693916080196,56.604244063881254,68.4,45.674819190024,61.3575247165612,59.989094560582124,60.56673237327995,51.242435477267826,57.47001685051247,58.95024436128114,65.65300352540268,50.84292258283253,62.87594125667472,67.12600894644605,49.157943765253464,65.48476200945794,60.84941749189401,63.45549843230423,58.1053520907351,63.17281765335536,67.03194780004164,55.702802612586794,64.91993938089529,51.253646184053636,50.39490055219279,54.421913595794265,53.090024344708745
2015-01-01,57.38564751822476,58.94274461163454,58.00648658838465,53.16458803545164,59.53492954171637,56.567758641522815,68.4,45.669070998123765,61.15570534884438,60.02553077815884,60.71835633064798,50.680675317496224,58.78000675864395,58.95046604326882,65.93300138737995,50.503157636515404,62.84603124304002,66.68466677248634,48.90720692401229,65.49982866879589,60.93399321794779,63.69549715348575,57.30806169071347,63.171089476821805,66.90043377337986,55.537374060914075,64.99995373368655,51.03508879067808,50.57314430922796,53.99025328179949,52.470024753913634
2015-02-01,57.73202210014601,59.54804298287091,58.21142135606736,53.35249331924097,60.113364519470785,56.71904311698983,68.4,45.65738028814253,61.560960383764424,60.05650954703248,60.90142471572679,50.3401199944721,57.78181835303643,59.21392260220241,66.1345516647436,51.150150902406786,62.906205931723214,67.03802748824305,49.15572991184742,65.52784066198018,61.00757409961457,63.65951922479473,58.042356769726254,63.17537858205359,67.32089682003648,55.47086629381675,65.16366222575604,51.25691304138144,50.628960813167666,54.281453734393246,53.045485669709834
2015-03-01,57.192098082436495,58.763885108564835,57.70521922182418,53.06038100466121,59.25624132941959,57.02737802604339,68.3,45.632806485261106,60.871082878710595,60.10624916515118,61.03049865050438,50.146892395743514,57.21817937771133,58.371069239131444,65.43455651118447,51.02509986626143,62.95615092333026,66.43981445348012,48.91147272351765,65.53989181564157,61.04558946666468,63.55951981774626,57.5194323711926,63.17262479623305,66.3465841934231,54.174727960703436,64.66366996768016,51.501408259380824,50.484218055373894,53.5426464757532,52.76366351406014
2015-04-01,56.501284638085245,57.92669114532342,57.537431186749934,52.688237746877235,58.8321835619456,57.0877957169282,67.9,45.617478420408496,60.029620823723526,60.12199919854513,60.29567452767653,50.159107144722505,57.21817928222275,58.01030866187244,64.97273587657803,51.18986206349687,62.91260526636412,65.21724586734088,49.165840019429986,65.51609938854666,61.05266283599827,63.3413456065893,57.083967595542006,63.16589854827072,65.92016607409948,53.44766129187134,64.03632845309134,51.52999986416039,50.57916211100938,53.150369049065255,53.45457216677572
2015-05-01,56.57317658182302,57.642228833729305,57.34715556025572,51.67480797360287,58.91638610586542,56.987067216003325,67.4,45.60830363620441,59.575696071193356,60.11711923060332,58.99848608468678,50.12251250143633,56.927262795926296,58.365214036935804,65.47273585431506,52.02244492112144,62.859462371082216,65.48910165722985,49.83754584315879,65.4799724313484,61.071816667318494,62.62754430063543,57.90621970172387,63.15523956278801,66.07113370298333,53.107811638931885,62.09999160801484,51.579299903553874,50.19233078216526,53.56703650529294,54.709116145283744
2015-06-01,56.554205164387156,57.803782127802414,57.47495810257362,52.101935443656274,59.1951675776948,56.536593690402164,67.2,45.60222059984237,59.748371470947696,60.09243446137919,59.38947012964037,50.30133462610598,57.11514582418317,58.304924067317025,65.52121897123983,51.89119533309808,62.73035376799824,65.64684401797,50.33679648687261,65.41370769448734,61.027813833900424,62.8245035698817,58.62005946914618,63.14102050049347,65.80303824978212,53.12794558790854,63.6848177499925,51.643302931523245,50.151705238012546,54.14990184142441,55.639427087605334
